Dossier 1;Dossier 2;Dossier 3;Dossier 4;Dossier 5;Dossier 6;Dossier 7;Dossier 8;Dossier 9;Dossier 10;Fichier/Dossier
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Pièces jointes;Devis MaMaMa x Il suffit d_un signe.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Pièces jointes;MaMaMa_arrete_habilitation_aide_alimentaire_2020.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Pièces jointes;MaMaMa_Liste des dirigeantes de l_association .pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Pièces jointes;MAMAMA_Revue de Presse_22022021.gdoc;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Pièces jointes;MAMAMA_Revue de Presse_22022021.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Projet Duos;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Projet Duos;Dossier de candidature - MaMaMa 2021.docx;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Projet Duos;MaMaMa_Agir In Seine St Denis_Les Duos_5 mai 2021.pptx;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Projet Duos;MaMaMa_Budget prévisionnel_Les Duos_Mai 2021.xlsx;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Rapport intermédiaire;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Rapport intermédiaire;ANNEXE BILAN SSD A JOINDRE A LA CONVENTION.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Agir In 2021;Rapport intermédiaire;ANNEXE BILAN SSD Lara à retourner avant le 30.12.2021 2.docx;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Demande-dept;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Demande-dept;Lettre.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Demande-dept;MaMaMa - Budget Previsionnel 2020.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Service Départemental Petite Enfance;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Département Seine-Saint-Denis;FAIT - Service Départemental Petite Enfance;Délibération Subvention Service Départemental Petite Enfance.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;ABANDONNE - Mieux Manger Pour tous - Projet Global;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Banque de France;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Marlène Schiappa Innovation sociale;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 2;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;Ministère de la ville - RDV avec Nadia HAI_29 mars 2021;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;ABANDONNE - Mieux Manger Pour tous - Projet Global;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;ABANDONNE - Mieux Manger Pour tous - Projet Global;Demande de sub Mieux Manger Pour Tous - projet global.gdoc;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;ABANDONNE - Mieux Manger Pour tous - Projet Global;Tableau-evaluation vierge.xlsx MMPT.xlsx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;ABANDONNE - Mieux Manger Pour tous - Projet Global;cerfa_12156-06.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;ABANDONNE - Mieux Manger Pour tous - Projet Global;Indicateurs du projet (à renseigner).docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;ABANDONNE - Mieux Manger Pour tous - Projet Global;Questionnaire Programme Mieux Manger Pour Tous.xlsx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;À signer DELEGATION DE POUVOIR.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;Budget MaMaMa2025.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;Budget previsionnel 2025.xlsx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;DELEGATION DE POUVOIR.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;DELEGATION DE POUVOIR.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;Dossier complet transmis.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;fdva-2---annexe-1---recap-actions-projets-58799.xlsx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;FDVA2 - avril 2025.gdoc;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;OLD;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;OLD;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;EN COURS - FDVA2;OLD;OLD Budget 2025 FDVA.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Banque de France;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Banque de France;Imprimé candidature 2022.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Marlène Schiappa Innovation sociale;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Marlène Schiappa Innovation sociale;10941263.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Marlène Schiappa Innovation sociale;attestation-de-depot.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Marlène Schiappa Innovation sociale;Budget prévisionnel 2023-2024.xlsx - Budget de fonctionnement.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Marlène Schiappa Innovation sociale;Demande de subventions Innovation sociale Marlène Schia.gdoc;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Marlène Schiappa Innovation sociale;Notice vierge AMI innovation sociale.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Appel à projets 2023 - Programme Mieux Manger Pour Tous.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;attestation-de-depot- Mieux Manger Pour Tous 2023.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Budget global asso pour Mieux manger pour tous;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Budget Projet 23:24:25 Petits Pots Mieux Manger pour Tous;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Cahier des charges - AAP 2023- Programme Mieux manger Pour Tous.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;cerfa vierge_12156-06.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;cerfa_12156-06 MaMaMa.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;cerfa_12156-06-7 budget proejt 2025 v2.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;cerfa_12156-06-7 budget projet 2024v2.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Copie de Indicateurs du projet (à renseigner).docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Demande Fond mieux manger pour tous - petits pots.gdoc;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Indicateurs du projet (à renseigner).docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Liste des financements publics.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Liste des financements publics.docx (1).pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Budget global asso pour Mieux manger pour tous;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Budget global asso pour Mieux manger pour tous;budget asso 2024 v3 .pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Budget global asso pour Mieux manger pour tous;cerfa_12156-06 budget global 2023.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Budget global asso pour Mieux manger pour tous;cerfa_12156-06 budget global 2025.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Budget Projet 23:24:25 Petits Pots Mieux Manger pour Tous;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Budget Projet 23:24:25 Petits Pots Mieux Manger pour Tous;cerfa_12156-06-7 budget proejt 2025 v4.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Budget Projet 23:24:25 Petits Pots Mieux Manger pour Tous;cerfa_12156-06-7 budget projet 2024v4.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Mieux Manger Pour Tous - Petits Pots;Budget Projet 23:24:25 Petits Pots Mieux Manger pour Tous;cerfa_12156-06-7.Projet 2023pdf v3.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Calendrier de projet - Plan REBOND.xlsx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Convention;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;DOSSIER plan de rebond V2 - URGENT +++.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;DOSSIER plan de rebond V3.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Dossier Rebond MaMaMa Colis solidaires - V3- AD.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Dossier Rebond MaMaMa v3.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Dossier Rebond MaMaMa1.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Rapport intermédiaire;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Convention;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Convention;délibération du 1er octobre 2020 - Département - Sub fonctionnement.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Convention;non signé;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Convention;Plan Rebond 2020. CONVENTION MAMAMA.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Convention;Plan Rebond. 20. CONVENTION MAMAMA signée par l_asso.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Convention;non signé;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Convention;non signé;20. CONVENTION MAMAMA.pdf;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Rapport intermédiaire;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Rapport intermédiaire;Bilan de Mi-Parcours_Plan de Rebond 2020_MaMaMa.pdf;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 1;Rapport intermédiaire;Fiche Bilan Evaluation.docx;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 2;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 2;Convention Plan de rebond 2021.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 2;dossier_candidature_fonds_aide_urgence.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 2;Plan de rebond #2_Mars 2021_Dossier de candidature_Association MaMaMa.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 2;Plan de rebond #2_Mars 2021_Dossier de candidature_Association MaMaMa(1).docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;FAIT - Plan de rebond 2;plan_rebond_2021_grille_de_calcul_du_de_ficit_volet_tre_sorerie_vf_.xlsx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;Ministère de la ville - RDV avec Nadia HAI_29 mars 2021;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;Ministère de la ville - RDV avec Nadia HAI_29 mars 2021;2020-campagne_partenariat_national_20_mars_2020.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;Ministère de la ville - RDV avec Nadia HAI_29 mars 2021;MaMaMa x Ministère de la Ville.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Etat - Ministères;Ministère de la ville - RDV avec Nadia HAI_29 mars 2021;RDV avec Nadia Hai - le 29 03 2021 - Notes Lara.gdoc;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Institutionnels;;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Institutionnels;CR 2EME ADJOINT AU MAIRE DE SAINT DENIS 1er Septembre 2020.docx;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Institutionnels;Réunion AC Garcia, M Rault, O. Héroult et MA Mazoyer.docx;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Institutionnels;Réunion avec la Ministre Nadia Hai.docx;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Institutionnels;Réunion MA Mazoyer et V Lamy - 19_10_20.docx;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;À FAIRE - ESS Plaine Commune - 05-09;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;ABANDONNE - Friche SEM 2022;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;ABANDONNE - Plaine Commune 2022;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2022;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Friche SEM 2021;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;À FAIRE - ESS Plaine Commune - 05-09;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;À FAIRE - ESS Plaine Commune - 05-09;1_Cahier_des_charges_Appel_a_projet_ESS_2021_VF.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;À FAIRE - ESS Plaine Commune - 05-09;2_Dossier_de_candidature_2021_VF.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;À FAIRE - ESS Plaine Commune - 05-09;3_Plan_de_financement_2022.xlsx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;ABANDONNE - Friche SEM 2022;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;ABANDONNE - Friche SEM 2022;AAP2_candidature_-_VF.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;ABANDONNE - Friche SEM 2022;AAP2_Friche_VF.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;ABANDONNE - Friche SEM 2022;AAP2_COP_type_VF.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;ABANDONNE - Plaine Commune 2022;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;ABANDONNE - Plaine Commune 2022;1_Cahier_des_charges_AAP_ESS_2022_projet.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;ABANDONNE - Plaine Commune 2022;2_Dossier_de_candidature_2022_projet.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;ABANDONNE - Plaine Commune 2022;3_Plan_de_financement_2023_projet___structure.xls;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;arrêté subvention politique de la ville.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;Contrat de ville - Calendrier prévisionnel du projet d_insertion socioprofessionnelle - MaMaMa v2.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;DOSSIER CERFA 2021 MaMaMa.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;DOSSIER CERFA 2021 V2.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;Lettre de notification + arrêté Contrat de ville 2021.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;Memo Dauphin AAP CDV 2021.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;Note de cadrage AAP PdV 2021.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;Notice projet politique de la ville 2021.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;Protocole Prolongation Contrat de ville Plaine Commune VF.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;Rapport intermédiaire;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;Remarques à prendre en compte.docx;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;Synthese Contrat de Ville Plaine Commune.pdf;;;;
Drive partagés;PARTENARIATS MECENAT;DEMANDE DE SUBVENTION;PUBLIC;Plaine Commune;FAIT - Contrat de Ville 2021;Rapport intermédiaire;;;;
